Workout Start,Workout End,Exercise,Weight,Reps,Notes,Kcal,Distance,Duration,Category,Name,Bodyweight
2/28/2023 13:24,2/28/2023 15:18,Pull Up,0,8,,,,,Back,Athletics Pull,
2/28/2023 13:24,2/28/2023 15:18,Pull Up,10,8,,,,,Back,Athletics Pull,
2/28/2023 13:24,2/28/2023 15:18,Pull Up,10,8,,,,,Back,Athletics Pull,
2/28/2023 13:24,2/28/2023 15:18,Pull Up,10,6,,,,,Back,Athletics Pull,
2/28/2023 13:24,2/28/2023 15:18,T-Bar row,80,7,,,,,Back,Athletics Pull,
2/28/2023 13:24,2/28/2023 15:18,T-Bar row,70,8,,,,,Back,Athletics Pull,
2/28/2023 13:24,2/28/2023 15:18,T-Bar row,70,8,,,,,Back,Athletics Pull,
2/28/2023 13:24,2/28/2023 15:18,Bird dog row,10,8,,,,,Abs,Athletics Pull,
2/28/2023 13:24,2/28/2023 15:18,Bird dog row,15,8,,,,,Abs,Athletics Pull,
2/28/2023 13:24,2/28/2023 15:18,Bird dog row,15,8,,,,,Abs,Athletics Pull,
2/28/2023 13:24,2/28/2023 15:18,Dumbbell delt ,15,10,,,,,Shoulders,Athletics Pull,
2/28/2023 13:24,2/28/2023 15:18,Dumbbell delt ,15,10,,,,,Shoulders,Athletics Pull,
2/28/2023 13:24,2/28/2023 15:18,Dumbbell delt ,15,10,,,,,Shoulders,Athletics Pull,
2/28/2023 13:24,2/28/2023 15:18,Dumbbell Bicep Curl,60,7,,,,,Biceps,Athletics Pull,
2/28/2023 13:24,2/28/2023 15:18,Dumbbell Bicep Curl,60,7,,,,,Biceps,Athletics Pull,
2/28/2023 13:24,2/28/2023 15:18,Dumbbell Bicep Curl,60,5,,,,,Biceps,Athletics Pull,
2/28/2023 13:24,2/28/2023 15:18,Hammer Curl,25,8,,,,,Biceps,Athletics Pull,
2/28/2023 13:24,2/28/2023 15:18,Hammer Curl,25,8,,,,,Biceps,Athletics Pull,
2/28/2023 13:24,2/28/2023 15:18,Hammer Curl,25,8,,,,,Biceps,Athletics Pull,
2/27/2023 15:17,2/27/2023 16:47,Bench Press,135,8,,,,,Chest,Athletic push ,
2/27/2023 15:17,2/27/2023 16:47,Bench Press,155,5,,,,,Chest,Athletic push ,
2/27/2023 15:17,2/27/2023 16:47,Bench Press,155,4,,,,,Chest,Athletic push ,
2/27/2023 15:17,2/27/2023 16:47,Bench Press,135,,,,,,Chest,Athletic push ,
2/27/2023 15:17,2/27/2023 16:47,Push up plyo explosive,0,8,,,,,Chest,Athletic push ,
2/27/2023 15:17,2/27/2023 16:47,Push up plyo explosive,0,8,,,,,Chest,Athletic push ,
2/27/2023 15:17,2/27/2023 16:47,Push up plyo explosive,0,7,,,,,Chest,Athletic push ,
2/27/2023 15:17,2/27/2023 16:47,Push up plyo explosive,,,,,,,Chest,Athletic push ,
2/27/2023 15:17,2/27/2023 16:47,Dips,35,7,,,,,Triceps,Athletic push ,
2/27/2023 15:17,2/27/2023 16:47,Dips,35,7,,,,,Triceps,Athletic push ,
2/27/2023 15:17,2/27/2023 16:47,Dips,35,6,,,,,Triceps,Athletic push ,
2/27/2023 15:17,2/27/2023 16:47,Single Leg KB Overhead Press,15,7,,,,,Shoulders,Athletic push ,
2/27/2023 15:17,2/27/2023 16:47,Single Leg KB Overhead Press,15,8,,,,,Shoulders,Athletic push ,
2/27/2023 15:17,2/27/2023 16:47,Single Leg KB Overhead Press,15,8,,,,,Shoulders,Athletic push ,
2/27/2023 15:17,2/27/2023 16:47,Single Leg KB Overhead Press,25,8,,,,,Shoulders,Athletic push ,
2/27/2023 15:17,2/27/2023 16:47,Single Leg KB Overhead Press,25,6,,,,,Shoulders,Athletic push ,
2/27/2023 15:17,2/27/2023 16:47,Dumbbell Lateral Raises,40,5,,,,,Shoulders,Athletic push ,
2/27/2023 15:17,2/27/2023 16:47,Dumbbell Lateral Raises,40,8,,,,,Shoulders,Athletic push ,
2/27/2023 15:17,2/27/2023 16:47,Dumbbell Lateral Raises,40,8,,,,,Shoulders,Athletic push ,
2/25/2023 14:23,2/25/2023 15:41,Squat,115,10,,,,,Legs,Athletics Leg,
2/25/2023 14:23,2/25/2023 15:41,Squat,165,8,,,,,Legs,Athletics Leg,
2/25/2023 14:23,2/25/2023 15:41,Squat,175,7,,,,,Legs,Athletics Leg,
2/25/2023 14:23,2/25/2023 15:41,Squat,175,8,,,,,Legs,Athletics Leg,
2/25/2023 14:23,2/25/2023 15:41,Static squad jumb,0,12,,,,,Legs,Athletics Leg,
2/25/2023 14:23,2/25/2023 15:41,Static squad jumb,0,12,,,,,Legs,Athletics Leg,
2/25/2023 14:23,2/25/2023 15:41,Static squad jumb,0,12,,,,,Legs,Athletics Leg,
2/25/2023 14:23,2/25/2023 15:41,Static squad jumb,0,120,,,,,Legs,Athletics Leg,
2/25/2023 14:23,2/25/2023 15:41,Box single leg jumb,0,12,,,,,Legs,Athletics Leg,
2/25/2023 14:23,2/25/2023 15:41,Box single leg jumb,0,12,,,,,Legs,Athletics Leg,
2/25/2023 14:23,2/25/2023 15:41,Box single leg jumb,0,8,,,,,Legs,Athletics Leg,
2/25/2023 14:23,2/25/2023 15:41,Piston squad ,0,12,,,,,Legs,Athletics Leg,
2/25/2023 14:23,2/25/2023 15:41,Piston squad ,0,12,,,,,Legs,Athletics Leg,
2/25/2023 14:23,2/25/2023 15:41,Piston squad ,0,8,,,,,Legs,Athletics Leg,
2/25/2023 14:23,2/25/2023 15:41,Nordics,,,,,,,Legs,Athletics Leg,
2/25/2023 14:23,2/25/2023 15:41,Nordics,,,,,,,Legs,Athletics Leg,
2/25/2023 14:23,2/25/2023 15:41,Nordics,,,,,,,Legs,Athletics Leg,
2/23/2023 15:00,2/23/2023 16:18,Incline Dumbbell Press,100,9,,,,,Chest,Athletics upperbody,
2/23/2023 15:00,2/23/2023 16:18,Incline Dumbbell Press,110,8,,,,,Chest,Athletics upperbody,
2/23/2023 15:00,2/23/2023 16:18,Incline Dumbbell Press,110,8,,,,,Chest,Athletics upperbody,
2/23/2023 15:00,2/23/2023 16:18,Incline Dumbbell Press,120,6,,,,,Chest,Athletics upperbody,
2/23/2023 15:00,2/23/2023 16:18,Banded pull apart,10,14,,,,,Shoulders,Athletics upperbody,
2/23/2023 15:00,2/23/2023 16:18,Banded pull apart,10,12,,,,,Shoulders,Athletics upperbody,
2/23/2023 15:00,2/23/2023 16:18,Banded pull apart,10,12,,,,,Shoulders,Athletics upperbody,
2/23/2023 15:00,2/23/2023 16:18,Banded pull apart,10,12,,,,,Shoulders,Athletics upperbody,
2/23/2023 15:00,2/23/2023 16:18,Pull Up,11,8,,,,,Back,Athletics upperbody,
2/23/2023 15:00,2/23/2023 16:18,Pull Up,22,7,,,,,Back,Athletics upperbody,
2/23/2023 15:00,2/23/2023 16:18,Pull Up,22,5,,,,,Back,Athletics upperbody,
2/23/2023 15:00,2/23/2023 16:18,Pull Up,11,6,,,,,Back,Athletics upperbody,
2/23/2023 15:00,2/23/2023 16:18,Medicine ball slam,20,10,,,,,Abs,Athletics upperbody,
2/23/2023 15:00,2/23/2023 16:18,Medicine ball slam,20,12,,,,,Abs,Athletics upperbody,
2/23/2023 15:00,2/23/2023 16:18,Medicine ball slam,20,12,,,,,Abs,Athletics upperbody,
2/23/2023 15:00,2/23/2023 16:18,Medicine ball slam,20,12,,,,,Abs,Athletics upperbody,
2/23/2023 15:00,2/23/2023 16:18,Crunches,12,10,,,,,Abs,Athletics upperbody,
2/23/2023 15:00,2/23/2023 16:18,Crunches,,,,,,,Abs,Athletics upperbody,
2/23/2023 15:00,2/23/2023 16:18,Crunches,,,,,,,Abs,Athletics upperbody,
2/23/2023 15:00,2/23/2023 16:18,Russian twist,,,,,,,Abs,Athletics upperbody,
2/23/2023 15:00,2/23/2023 16:18,Russian twist,,,,,,,Abs,Athletics upperbody,
2/23/2023 15:00,2/23/2023 16:18,Russian twist,,,,,,,Abs,Athletics upperbody,
1/10/2023 14:34,1/10/2023 17:00,Hammer strenght high row,75,9,,,,,Back,Pull,
1/10/2023 14:34,1/10/2023 17:00,Hammer strenght high row,75,8,,,,,Back,Pull,
1/10/2023 14:34,1/10/2023 17:00,Hammer strenght high row,70,8,,,,,Back,Pull,
1/10/2023 14:34,1/10/2023 17:00,T-Bar row,55,9,,,,,Back,Pull,
1/10/2023 14:34,1/10/2023 17:00,T-Bar row,60,8,,,,,Back,Pull,
1/10/2023 14:34,1/10/2023 17:00,T-Bar row,60,8,,,,,Back,Pull,
1/10/2023 14:34,1/10/2023 17:00,Lat pushdown,90,9,,,,,Back,Pull,
1/10/2023 14:34,1/10/2023 17:00,Lat pushdown,80,8,,,,,Back,Pull,
1/10/2023 14:34,1/10/2023 17:00,Lat pushdown,80,8,,,,,Back,Pull,
1/10/2023 14:34,1/10/2023 17:00,Cable Row,75,9,,,,,Back,Pull,
1/10/2023 14:34,1/10/2023 17:00,Cable Row,90,8,,,,,Back,Pull,
1/10/2023 14:34,1/10/2023 17:00,Cable Row,90,7,,,,,Back,Pull,
1/10/2023 14:34,1/10/2023 17:00,Dumbbell Bicep Curl,,,,,,,Biceps,Pull,
1/10/2023 14:34,1/10/2023 17:00,Dumbbell Bicep Curl,,,,,,,Biceps,Pull,
1/10/2023 14:34,1/10/2023 17:00,Dumbbell Bicep Curl,,,,,,,Biceps,Pull,
1/3/2023 14:26,1/3/2023 16:06,Hammer strenght high row,75,8,,,,,Back,Pull,
1/3/2023 14:26,1/3/2023 16:06,Hammer strenght high row,75,8,,,,,Back,Pull,
1/3/2023 14:26,1/3/2023 16:06,Hammer strenght high row,75,8,,,,,Back,Pull,
1/3/2023 14:26,1/3/2023 16:06,Lat pushdown,70,12,,,,,Back,Pull,
1/3/2023 14:26,1/3/2023 16:06,Lat pushdown,80,8,,,,,Back,Pull,
1/3/2023 14:26,1/3/2023 16:06,Lat pushdown,80,10,,,,,Back,Pull,
1/3/2023 14:26,1/3/2023 16:06,Cable Row,75,8,,,,,Back,Pull,
1/3/2023 14:26,1/3/2023 16:06,Cable Row,75,8,,,,,Back,Pull,
1/3/2023 14:26,1/3/2023 16:06,Cable Row,75,8,,,,,Back,Pull,
1/3/2023 14:26,1/3/2023 16:06,T-Bar row,45,8,,,,,Back,Pull,
1/3/2023 14:26,1/3/2023 16:06,T-Bar row,45,9,,,,,Back,Pull,
1/3/2023 14:26,1/3/2023 16:06,T-Bar row,45,9,,,,,Back,Pull,
1/3/2023 14:26,1/3/2023 16:06,Dumbbell Bicep Curl,50,8,,,,,Biceps,Pull,
1/3/2023 14:26,1/3/2023 16:06,Dumbbell Bicep Curl,50,8,,,,,Biceps,Pull,
1/3/2023 14:26,1/3/2023 16:06,Dumbbell Bicep Curl,50,6,,,,,Biceps,Pull,
12/29/2022 14:01,12/29/2022 15:38,Hammer strenght high row,70,8,,,,,Back,Pull,
12/29/2022 14:01,12/29/2022 15:38,Hammer strenght high row,70,9,,,,,Back,Pull,
12/29/2022 14:01,12/29/2022 15:38,Hammer strenght high row,70,8,,,,,Back,Pull,
12/29/2022 14:01,12/29/2022 15:38,Lat pushdown,70,12,,,,,Back,Pull,
12/29/2022 14:01,12/29/2022 15:38,Lat pushdown,80,8,,,,,Back,Pull,
12/29/2022 14:01,12/29/2022 15:38,Lat pushdown,80,8,Dropset,,,,Back,Pull,
12/29/2022 14:01,12/29/2022 15:38,Cable Row,75,9,,,,,Back,Pull,
12/29/2022 14:01,12/29/2022 15:38,Cable Row,75,8,,,,,Back,Pull,
12/29/2022 14:01,12/29/2022 15:38,Cable Row,75,8,,,,,Back,Pull,
12/29/2022 14:01,12/29/2022 15:38,T-Bar row,40,8,,,,,Back,Pull,
12/29/2022 14:01,12/29/2022 15:38,T-Bar row,40,9,,,,,Back,Pull,
12/29/2022 14:01,12/29/2022 15:38,T-Bar row,40,8,,,,,Back,Pull,
12/29/2022 14:01,12/29/2022 15:38,Dumbbell Bicep Curl,50,8,,,,,Biceps,Pull,
12/29/2022 14:01,12/29/2022 15:38,Dumbbell Bicep Curl,50,6,,,,,Biceps,Pull,
12/29/2022 14:01,12/29/2022 15:38,Dumbbell Bicep Curl,,,,,,,Biceps,Pull,
12/28/2022 14:35,12/28/2022 16:12,Bench Press,135,8,,,,,Chest,Push,
12/28/2022 14:35,12/28/2022 16:12,Bench Press,143,5,,,,,Chest,Push,
12/28/2022 14:35,12/28/2022 16:12,Bench Press,143,4,,,,,Chest,Push,
12/28/2022 14:35,12/28/2022 16:12,Incline Dumbbell Press,90,8,,,,,Chest,Push,
12/28/2022 14:35,12/28/2022 16:12,Incline Dumbbell Press,90,8,,,,,Chest,Push,
12/28/2022 14:35,12/28/2022 16:12,Incline Dumbbell Press,90,7,,,,,Chest,Push,
12/28/2022 14:35,12/28/2022 16:12,Shoulder Dumbbell Press,80,6,,,,,Shoulders,Push,
12/28/2022 14:35,12/28/2022 16:12,Shoulder Dumbbell Press,70,8,,,,,Shoulders,Push,
12/28/2022 14:35,12/28/2022 16:12,Shoulder Dumbbell Press,70,8,,,,,Shoulders,Push,
12/28/2022 14:35,12/28/2022 16:12,Cable delt ,20,10,,,,,Shoulders,Push,
12/28/2022 14:35,12/28/2022 16:12,Cable delt ,30,10,,,,,Shoulders,Push,
12/28/2022 14:35,12/28/2022 16:12,Cable delt ,30,10,,,,,Shoulders,Push,
12/28/2022 14:35,12/28/2022 16:12,Heavy lateral raise + 10 shrug,30,12,,,,,Shoulders,Push,
12/28/2022 14:35,12/28/2022 16:12,Heavy lateral raise + 10 shrug,30,12,,,,,Shoulders,Push,
12/28/2022 14:35,12/28/2022 16:12,Heavy lateral raise + 10 shrug,30,11,,,,,Shoulders,Push,
12/28/2022 14:35,12/28/2022 16:12,Dips,20,8,,,,,Triceps,Push,
12/28/2022 14:35,12/28/2022 16:12,Dips,20,6,,,,,Triceps,Push,
12/28/2022 14:35,12/28/2022 16:12,Dips,15,6,,,,,Triceps,Push,
12/22/2022 12:45,12/22/2022 13:58,Pull Up,0,7,,,,,Back,Pull,
12/22/2022 12:45,12/22/2022 13:58,Pull Up,0,7,,,,,Back,Pull,
12/22/2022 12:45,12/22/2022 13:58,Pull Up,0,6,,,,,Back,Pull,
12/22/2022 12:45,12/22/2022 13:58,Hammer strenght high row,70,8,,,,,Back,Pull,
12/22/2022 12:45,12/22/2022 13:58,Hammer strenght high row,70,8,,,,,Back,Pull,
12/22/2022 12:45,12/22/2022 13:58,Hammer strenght high row,70,8,,,,,Back,Pull,
12/22/2022 12:45,12/22/2022 13:58,T-Bar row,,,,,,,Back,Pull,
12/22/2022 12:45,12/22/2022 13:58,T-Bar row,,,,,,,Back,Pull,
12/22/2022 12:45,12/22/2022 13:58,T-Bar row,,,,,,,Back,Pull,
12/22/2022 12:45,12/22/2022 13:58,Hammer strenght medium row,,,,,,,Back,Pull,
12/22/2022 12:45,12/22/2022 13:58,Hammer strenght medium row,,,,,,,Back,Pull,
12/22/2022 12:45,12/22/2022 13:58,Hammer strenght medium row,,,,,,,Back,Pull,
12/22/2022 12:45,12/22/2022 13:58,Dumbbell Bicep Curl,50,8,,,,,Biceps,Pull,
12/22/2022 12:45,12/22/2022 13:58,Dumbbell Bicep Curl,50,8,,,,,Biceps,Pull,
12/22/2022 12:45,12/22/2022 13:58,Dumbbell Bicep Curl,50,8,,,,,Biceps,Pull,
12/12/2022 15:15,12/12/2022 16:44,Bench Press,80,10,,,,,Chest,Push,
12/12/2022 15:15,12/12/2022 16:44,Bench Press,155,5,,,,,Chest,Push,
12/12/2022 15:15,12/12/2022 16:44,Bench Press,155,4,,,,,Chest,Push,
12/12/2022 15:15,12/12/2022 16:44,Incline Dumbbell Press,80,8,,,,,Chest,Push,
12/12/2022 15:15,12/12/2022 16:44,Incline Dumbbell Press,90,7,,,,,Chest,Push,
12/12/2022 15:15,12/12/2022 16:44,Incline Dumbbell Press,90,8,,,,,Chest,Push,
12/12/2022 15:15,12/12/2022 16:44,Shoulder Dumbbell Press,80,7,,,,,Shoulders,Push,
12/12/2022 15:15,12/12/2022 16:44,Shoulder Dumbbell Press,80,8,,,,,Shoulders,Push,
12/12/2022 15:15,12/12/2022 16:44,Shoulder Dumbbell Press,80,7,,,,,Shoulders,Push,
12/12/2022 15:15,12/12/2022 16:44,Heavy lateral raise + 10 shrug,30,12,,,,,Shoulders,Push,
12/12/2022 15:15,12/12/2022 16:44,Heavy lateral raise + 10 shrug,30,12,,,,,Shoulders,Push,
12/12/2022 15:15,12/12/2022 16:44,Heavy lateral raise + 10 shrug,30,8,,,,,Shoulders,Push,
12/12/2022 15:15,12/12/2022 16:44,Dips,15,8,,,,,Triceps,Push,
12/12/2022 15:15,12/12/2022 16:44,Dips,15,8,,,,,Triceps,Push,
12/12/2022 15:15,12/12/2022 16:44,Dips,,,,,,,Triceps,Push,
12/12/2022 15:15,12/12/2022 16:44,Dips,,,,,,,Triceps,Push,
12/6/2022 15:17,12/6/2022 16:52,Lat pulldown,110,10,,,,,Back,Pull,
12/6/2022 15:17,12/6/2022 16:52,Lat pulldown,120,7,,,,,Back,Pull,
12/6/2022 15:17,12/6/2022 16:52,Lat pulldown,110,7,Drop sey,,,,Back,Pull,
12/6/2022 15:17,12/6/2022 16:52,Hammer strenght high row,60,8,,,,,Back,Pull,
12/6/2022 15:17,12/6/2022 16:52,Hammer strenght high row,60,10,,,,,Back,Pull,
12/6/2022 15:17,12/6/2022 16:52,Hammer strenght high row,65,8,,,,,Back,Pull,
12/6/2022 15:17,12/6/2022 16:52,T-Bar row,50,8,,,,,Back,Pull,
12/6/2022 15:17,12/6/2022 16:52,T-Bar row,50,8,,,,,Back,Pull,
12/6/2022 15:17,12/6/2022 16:52,T-Bar row,55,7,Drop set,,,,Back,Pull,
12/6/2022 15:17,12/6/2022 16:52,Hammer strenght medium row,70,8,,,,,Back,Pull,
12/6/2022 15:17,12/6/2022 16:52,Hammer strenght medium row,70,8,,,,,Back,Pull,
12/6/2022 15:17,12/6/2022 16:52,Hammer strenght medium row,70,8,,,,,Back,Pull,
12/6/2022 15:17,12/6/2022 16:52,Dumbbell Bicep Curl,40,8,,,,,Biceps,Pull,
12/6/2022 15:17,12/6/2022 16:52,Dumbbell Bicep Curl,40,8,,,,,Biceps,Pull,
12/6/2022 15:17,12/6/2022 16:52,Dumbbell Bicep Curl,50,7,,,,,Biceps,Pull,
12/5/2022 15:19,12/5/2022 16:58,Bench Press,135,8,,,,,Chest,Push,
12/5/2022 15:19,12/5/2022 16:58,Bench Press,145,7,,,,,Chest,Push,
12/5/2022 15:19,12/5/2022 16:58,Bench Press,165,2,,,,,Chest,Push,
12/5/2022 15:19,12/5/2022 16:58,Incline Dumbbell Press,80,8,,,,,Chest,Push,
12/5/2022 15:19,12/5/2022 16:58,Incline Dumbbell Press,90,7,,,,,Chest,Push,
12/5/2022 15:19,12/5/2022 16:58,Incline Dumbbell Press,90,6,,,,,Chest,Push,
12/5/2022 15:19,12/5/2022 16:58,Shoulder Dumbbell Press,80,6,,,,,Shoulders,Push,
12/5/2022 15:19,12/5/2022 16:58,Shoulder Dumbbell Press,80,6,,,,,Shoulders,Push,
12/5/2022 15:19,12/5/2022 16:58,Shoulder Dumbbell Press,80,5,,,,,Shoulders,Push,
12/5/2022 15:19,12/5/2022 16:58,Heavy lateral raise + 10 shrug,30,10,,,,,Shoulders,Push,
12/5/2022 15:19,12/5/2022 16:58,Heavy lateral raise + 10 shrug,30,12,,,,,Shoulders,Push,
12/5/2022 15:19,12/5/2022 16:58,Heavy lateral raise + 10 shrug,30,10,,,,,Shoulders,Push,
12/5/2022 15:19,12/5/2022 16:58,Heavy lateral raise + 10 shrug,30,8,,,,,Shoulders,Push,
12/5/2022 15:19,12/5/2022 16:58,Dips,15,8,,,,,Triceps,Push,
12/5/2022 15:19,12/5/2022 16:58,Dips,15,7,,,,,Triceps,Push,
12/5/2022 15:19,12/5/2022 16:58,Dips,15,6,,,,,Triceps,Push,
12/2/2022 14:03,12/2/2022 15:15,Incline Dumbbell Press,70,8,,,,,Chest,Upper,
12/2/2022 14:03,12/2/2022 15:15,Incline Dumbbell Press,80,9,,,,,Chest,Upper,
12/2/2022 14:03,12/2/2022 15:15,Incline Dumbbell Press,80,8,,,,,Chest,Upper,
12/2/2022 14:03,12/2/2022 15:15,Incline Dumbbell Press,90,8,,,,,Chest,Upper,
12/2/2022 14:03,12/2/2022 15:15,T-Bar row,60,8,,,,,Back,Upper,
12/2/2022 14:03,12/2/2022 15:15,T-Bar row,60,8,,,,,Back,Upper,
12/2/2022 14:03,12/2/2022 15:15,T-Bar row,70,5,,,,,Back,Upper,
12/2/2022 14:03,12/2/2022 15:15,Pull Up,0,8,,,,,Back,Upper,
12/2/2022 14:03,12/2/2022 15:15,Pull Up,0,6,,,,,Back,Upper,
12/2/2022 14:03,12/2/2022 15:15,Pull Up,0,6,,,,,Back,Upper,
12/2/2022 14:03,12/2/2022 15:15,Dumbbell Lateral Raises,30,12,,,,,Shoulders,Upper,
12/2/2022 14:03,12/2/2022 15:15,Dumbbell Lateral Raises,30,12,,,,,Shoulders,Upper,
12/2/2022 14:03,12/2/2022 15:15,Dumbbell Lateral Raises,30,12,,,,,Shoulders,Upper,
12/2/2022 14:03,12/2/2022 15:15,Dumbbell Bicep Curl,40,8,,,,,Biceps,Upper,
12/2/2022 14:03,12/2/2022 15:15,Dumbbell Bicep Curl,40,8,,,,,Biceps,Upper,
12/2/2022 14:03,12/2/2022 15:15,Dumbbell Bicep Curl,50,7,,,,,Biceps,Upper,
12/2/2022 14:03,12/2/2022 15:15,Lower back hyper extend,0,10,,,,,Back,Upper,
12/2/2022 14:03,12/2/2022 15:15,Lower back hyper extend,0,10,,,,,Back,Upper,
12/2/2022 14:03,12/2/2022 15:15,Lower back hyper extend,0,10,,,,,Back,Upper,
11/28/2022 15:53,11/28/2022 15:17,Bench Press,110,8,,,,,Chest,Push,
11/28/2022 15:53,11/28/2022 15:17,Bench Press,145,8,,,,,Chest,Push,
11/28/2022 15:53,11/28/2022 15:17,Bench Press,155,5,,,,,Chest,Push,
11/28/2022 15:53,11/28/2022 15:17,Incline Dumbbell Press,70,8,,,,,Chest,Push,
11/28/2022 15:53,11/28/2022 15:17,Incline Dumbbell Press,70,8,,,,,Chest,Push,
11/28/2022 15:53,11/28/2022 15:17,Incline Dumbbell Press,80,8,,,,,Chest,Push,
11/28/2022 15:53,11/28/2022 15:17,Shoulder Dumbbell Press,60,8,,,,,Shoulders,Push,
11/28/2022 15:53,11/28/2022 15:17,Shoulder Dumbbell Press,60,8,,,,,Shoulders,Push,
11/28/2022 15:53,11/28/2022 15:17,Shoulder Dumbbell Press,60,8,,,,,Shoulders,Push,
11/28/2022 15:53,11/28/2022 15:17,Heavy lateral raise + 10 shrug,30,10,,,,,Shoulders,Push,
11/28/2022 15:53,11/28/2022 15:17,Heavy lateral raise + 10 shrug,30,10,,,,,Shoulders,Push,
11/28/2022 15:53,11/28/2022 15:17,Heavy lateral raise + 10 shrug,30,12,,,,,Shoulders,Push,
11/28/2022 15:53,11/28/2022 15:17,Heavy lateral raise + 10 shrug,30,10,,,,,Shoulders,Push,
11/28/2022 15:53,11/28/2022 15:17,Pushdowns,50,9,,,,,Triceps,Push,
11/28/2022 15:53,11/28/2022 15:17,Dips,0,10,,,,,Triceps,Push,
11/28/2022 15:53,11/28/2022 15:17,Dips,10,6,,,,,Triceps,Push,
11/28/2022 15:53,11/28/2022 15:17,Dips,10,8,,,,,Triceps,Push,
11/8/2022 21:04,11/8/2022 22:07,Pull Up,0,8,,,,,Back,Calisthenics pull,
11/8/2022 21:04,11/8/2022 22:07,Pull Up,0,8,,,,,Back,Calisthenics pull,
11/8/2022 21:04,11/8/2022 22:07,Pull Up,0,6,,,,,Back,Calisthenics pull,
11/8/2022 21:04,11/8/2022 22:07,Pull Up,0,5,,,,,Back,Calisthenics pull,
11/8/2022 21:04,11/8/2022 22:07,Pull Up,0,7,,,,,Back,Calisthenics pull,
11/8/2022 21:04,11/8/2022 22:07,Dumbbell delt ,10,10,,,,,Shoulders,Calisthenics pull,
11/8/2022 21:04,11/8/2022 22:07,Dumbbell delt ,10,10,,,,,Shoulders,Calisthenics pull,
11/8/2022 21:04,11/8/2022 22:07,Dumbbell delt ,10,10,,,,,Shoulders,Calisthenics pull,
11/8/2022 21:04,11/8/2022 22:07,Dumbbell delt ,15,12,,,,,Shoulders,Calisthenics pull,
11/8/2022 21:04,11/8/2022 22:07,Dumbbell delt ,15,12,,,,,Shoulders,Calisthenics pull,
11/8/2022 21:04,11/8/2022 22:07,Hammer Curl,15,16,,,,,Biceps,Calisthenics pull,
11/8/2022 21:04,11/8/2022 22:07,Hammer Curl,15,16,,,,,Biceps,Calisthenics pull,
11/8/2022 21:04,11/8/2022 22:07,Hammer Curl,15,9,,,,,Biceps,Calisthenics pull,
9/23/2022 20:23,9/23/2022 21:43,Pull Up,0,8,,,,,Back,Calisthenics pull,
9/23/2022 20:23,9/23/2022 21:43,Pull Up,0,8,,,,,Back,Calisthenics pull,
9/23/2022 20:23,9/23/2022 21:43,Pull Up,0,8,,,,,Back,Calisthenics pull,
9/23/2022 20:23,9/23/2022 21:43,Pull Up,0,7,,,,,Back,Calisthenics pull,
9/23/2022 20:23,9/23/2022 21:43,Pull Up,0,6,,,,,Back,Calisthenics pull,
9/23/2022 20:23,9/23/2022 21:43,Dumbbell Lateral Raises,10,15,,,,,Shoulders,Calisthenics pull,
9/23/2022 20:23,9/23/2022 21:43,Dumbbell Lateral Raises,10,15,,,,,Shoulders,Calisthenics pull,
9/23/2022 20:23,9/23/2022 21:43,Dumbbell delt ,10,10,,,,,Shoulders,Calisthenics pull,
9/23/2022 20:23,9/23/2022 21:43,Dumbbell delt ,10,10,,,,,Shoulders,Calisthenics pull,
