Workout Start,Workout End,Exercise,Weight,Reps,Notes,Kcal,Distance,Duration,Category,Name,Bodyweight
9/23/2022 20:23,9/23/2022 21:43,Dumbbell delt ,10,10,,,,,Shoulders,Calisthenics pull,
9/23/2022 20:23,9/23/2022 21:43,Scalp pull up ,0,10,,,,,Back,Calisthenics pull,
9/23/2022 20:23,9/23/2022 21:43,Scalp pull up ,0,10,,,,,Back,Calisthenics pull,
9/23/2022 20:23,9/23/2022 21:43,Scalp pull up ,,,,,,,Back,Calisthenics pull,
9/23/2022 20:23,9/23/2022 21:43,Hammer Curl,10,20,,,,,Biceps,Calisthenics pull,
9/23/2022 20:23,9/23/2022 21:43,Hammer Curl,10,20,,,,,Biceps,Calisthenics pull,
9/23/2022 20:23,9/23/2022 21:43,Hammer Curl,10,,,,,,Biceps,Calisthenics pull,
8/31/2022 14:12,8/31/2022 15:08,Leg Extensions,110,10,,,,,Legs,Legs,
8/31/2022 14:12,8/31/2022 15:08,Leg Extensions,110,10,,,,,Legs,Legs,
8/31/2022 14:12,8/31/2022 15:08,Leg Extensions,110,10,,,,,Legs,Legs,
8/31/2022 14:12,8/31/2022 15:08,Squat,,,,,,,Legs,Legs,
8/31/2022 14:12,8/31/2022 15:08,Squat,,,,,,,Legs,Legs,
8/31/2022 14:12,8/31/2022 15:08,Squat,,,,,,,Legs,Legs,
8/31/2022 14:12,8/31/2022 15:08,Squat,,,,,,,Legs,Legs,
8/31/2022 14:12,8/31/2022 15:08,Leg Curls,,,,,,,Legs,Legs,
8/31/2022 14:12,8/31/2022 15:08,Leg Curls,,,,,,,Legs,Legs,
8/31/2022 14:12,8/31/2022 15:08,Leg Curls,,,,,,,Legs,Legs,
8/31/2022 14:12,8/31/2022 15:08,Dumbbell RDL,,,,,,,Legs,Legs,
8/31/2022 14:12,8/31/2022 15:08,Calf Raises,150,8,,,,,Legs,Legs,
8/31/2022 14:12,8/31/2022 15:08,Calf Raises,,,,,,,Legs,Legs,
8/31/2022 14:12,8/31/2022 15:08,Calf Raises,,,,,,,Legs,Legs,
8/30/2022 17:19,8/30/2022 18:31,Lat pulldown,110,10,,,,,Back,Pull,
8/30/2022 17:19,8/30/2022 18:31,Lat pulldown,110,9,,,,,Back,Pull,
8/30/2022 17:19,8/30/2022 18:31,Lat pulldown,110,8,,,,,Back,Pull,
8/30/2022 17:19,8/30/2022 18:31,Hammer strenght high row,65,8,,,,,Back,Pull,
8/30/2022 17:19,8/30/2022 18:31,Hammer strenght high row,65,9,,,,,Back,Pull,
8/30/2022 17:19,8/30/2022 18:31,Hammer strenght high row,65,9,,,,,Back,Pull,
8/30/2022 17:19,8/30/2022 18:31,Lat pushdown,60,12,,,,,Back,Pull,
8/30/2022 17:19,8/30/2022 18:31,Lat pushdown,70,8,Drop set,,,,Back,Pull,
8/30/2022 17:19,8/30/2022 18:31,Lat pushdown,,,,,,,Back,Pull,
8/30/2022 17:19,8/30/2022 18:31,T-Bar row,65,8,,,,,Back,Pull,
8/30/2022 17:19,8/30/2022 18:31,T-Bar row,65,7,,,,,Back,Pull,
8/30/2022 17:19,8/30/2022 18:31,T-Bar row,,,,,,,Back,Pull,
8/30/2022 17:19,8/30/2022 18:31,Hammer strenght medium row,70,9,,,,,Back,Pull,
8/30/2022 17:19,8/30/2022 18:31,Hammer strenght medium row,70,10,,,,,Back,Pull,
8/30/2022 17:19,8/30/2022 18:31,Preacher curl,80,9,,,,,Biceps,Pull,
8/30/2022 17:19,8/30/2022 18:31,Preacher curl,80,8,,,,,Biceps,Pull,
8/30/2022 17:19,8/30/2022 18:31,Preacher curl,65,11,,,,,Biceps,Pull,
8/30/2022 17:19,8/30/2022 18:31,Hammer Curl,50,12,,,,,Biceps,Pull,
8/30/2022 17:19,8/30/2022 18:31,Hammer Curl,,,,,,,Biceps,Pull,
8/29/2022 18:23,8/29/2022 19:34,Bench Press,135,10,,,,,Chest,Push,
8/29/2022 18:23,8/29/2022 19:34,Bench Press,155,5,,,,,Chest,Push,
8/29/2022 18:23,8/29/2022 19:34,Bench Press,155,4,,,,,Chest,Push,
8/29/2022 18:23,8/29/2022 19:34,Incline Dumbbell Press,90,10,,,,,Chest,Push,
8/29/2022 18:23,8/29/2022 19:34,Incline Dumbbell Press,90,8,,,,,Chest,Push,
8/29/2022 18:23,8/29/2022 19:34,Incline Dumbbell Press,90,88,,,,,Chest,Push,
8/29/2022 18:23,8/29/2022 19:34,Shoulder Dumbbell Press,80,9,,,,,Shoulders,Push,
8/29/2022 18:23,8/29/2022 19:34,Shoulder Dumbbell Press,80,7,,,,,Shoulders,Push,
8/29/2022 18:23,8/29/2022 19:34,Shoulder Dumbbell Press,80,6,,,,,Shoulders,Push,
8/29/2022 18:23,8/29/2022 19:34,Heavy lateral raise + 10 shrug,30,12,,,,,Shoulders,Push,
8/29/2022 18:23,8/29/2022 19:34,Heavy lateral raise + 10 shrug,30,12,,,,,Shoulders,Push,
8/29/2022 18:23,8/29/2022 19:34,Heavy lateral raise + 10 shrug,30,12,,,,,Shoulders,Push,
8/29/2022 18:23,8/29/2022 19:34,Cable delt ,30,10,,,,,Shoulders,Push,
8/29/2022 18:23,8/29/2022 19:34,Cable delt ,30,10,,,,,Shoulders,Push,
8/29/2022 18:23,8/29/2022 19:34,Cable delt ,,,,,,,Shoulders,Push,
8/29/2022 18:23,8/29/2022 19:34,Pushdowns,70,8,,,,,Triceps,Push,
8/29/2022 18:23,8/29/2022 19:34,Pushdowns,,,,,,,Triceps,Push,
8/29/2022 18:23,8/29/2022 19:34,Over-head tricep cable,,,,,,,Triceps,Push,
8/29/2022 18:23,8/29/2022 19:34,Over-head tricep cable,,,,,,,Triceps,Push,
8/27/2022 15:24,8/27/2022 16:37,Shoulder Dumbbell Press,80,8,,,,,Shoulders,Arms and shoulders,
8/27/2022 15:24,8/27/2022 16:37,Shoulder Dumbbell Press,,,,,,,Shoulders,Arms and shoulders,
8/27/2022 15:24,8/27/2022 16:37,Shoulder Dumbbell Press,,,,,,,Shoulders,Arms and shoulders,
8/27/2022 15:24,8/27/2022 16:37,Preacher curl,,,,,,,Biceps,Arms and shoulders,
8/27/2022 15:24,8/27/2022 16:37,Preacher curl,,,,,,,Biceps,Arms and shoulders,
8/27/2022 15:24,8/27/2022 16:37,Preacher curl,,,,,,,Biceps,Arms and shoulders,
8/27/2022 15:24,8/27/2022 16:37,Single arm pushdown,,,,,,,Triceps,Arms and shoulders,
8/27/2022 15:24,8/27/2022 16:37,Single arm pushdown,,,,,,,Triceps,Arms and shoulders,
8/27/2022 15:24,8/27/2022 16:37,Single arm pushdown,,,,,,,Triceps,Arms and shoulders,
8/27/2022 15:24,8/27/2022 16:37,Incline dumbbell curl,,,,,,,Biceps,Arms and shoulders,
8/27/2022 15:24,8/27/2022 16:37,Incline dumbbell curl,,,,,,,Biceps,Arms and shoulders,
8/27/2022 15:24,8/27/2022 16:37,Lateral cable raise,,,,,,,Shoulders,Arms and shoulders,
8/27/2022 15:24,8/27/2022 16:37,Lateral cable raise,,,,,,,Shoulders,Arms and shoulders,
8/27/2022 15:24,8/27/2022 16:37,Lateral cable raise,,,,,,,Shoulders,Arms and shoulders,
8/27/2022 15:24,8/27/2022 16:37,Over-head tricep cable,,,,,,,Triceps,Arms and shoulders,
8/27/2022 15:24,8/27/2022 16:37,Over-head tricep cable,,,,,,,Triceps,Arms and shoulders,
8/27/2022 15:24,8/27/2022 16:37,Hammer Curl,,,,,,,Biceps,Arms and shoulders,
8/27/2022 15:24,8/27/2022 16:37,Hammer Curl,,,,,,,Biceps,Arms and shoulders,
8/26/2022 17:11,8/26/2022 18:22,Hammer strenght high row,65,8,,,,,Back,"Upper body (chest, back)",
8/26/2022 17:11,8/26/2022 18:22,Hammer strenght high row,65,8,,,,,Back,"Upper body (chest, back)",
8/26/2022 17:11,8/26/2022 18:22,Hammer strenght high row,65,8,,,,,Back,"Upper body (chest, back)",
8/26/2022 17:11,8/26/2022 18:22,Incline Dumbbell Press,90,8,,,,,Chest,"Upper body (chest, back)",
8/26/2022 17:11,8/26/2022 18:22,Incline Dumbbell Press,90,9,,,,,Chest,"Upper body (chest, back)",
8/26/2022 17:11,8/26/2022 18:22,Incline Dumbbell Press,90,8,,,,,Chest,"Upper body (chest, back)",
8/26/2022 17:11,8/26/2022 18:22,Lat pulldown,110,10,,,,,Back,"Upper body (chest, back)",
8/26/2022 17:11,8/26/2022 18:22,Lat pulldown,110,9,,,,,Back,"Upper body (chest, back)",
8/26/2022 17:11,8/26/2022 18:22,Lat pulldown,,,,,,,Back,"Upper body (chest, back)",
8/26/2022 17:11,8/26/2022 18:22,High to low cable chest fly,90,8,,,,,Chest,"Upper body (chest, back)",
8/26/2022 17:11,8/26/2022 18:22,High to low cable chest fly,90,8,,,,,Chest,"Upper body (chest, back)",
8/26/2022 17:11,8/26/2022 18:22,Low to high cable chest fly,90,6,,,,,Chest,"Upper body (chest, back)",
8/26/2022 17:11,8/26/2022 18:22,Low to high cable chest fly,80,5,,,,,Chest,"Upper body (chest, back)",
8/26/2022 17:11,8/26/2022 18:22,Low to high cable chest fly,80,7,,,,,Chest,"Upper body (chest, back)",
8/26/2022 17:11,8/26/2022 18:22,T-Bar row,55,10,,,,,Back,"Upper body (chest, back)",
8/26/2022 17:11,8/26/2022 18:22,T-Bar row,55,10,,,,,Back,"Upper body (chest, back)",
8/26/2022 17:11,8/26/2022 18:22,T-Bar row,,,,,,,Back,"Upper body (chest, back)",
8/26/2022 17:11,8/26/2022 18:22,Hammer strenght medium row,,,,,,,Back,"Upper body (chest, back)",
8/26/2022 17:11,8/26/2022 18:22,Hammer strenght medium row,,,,,,,Back,"Upper body (chest, back)",
8/26/2022 17:11,8/26/2022 18:22,Hammer strenght medium row,,,,,,,Back,"Upper body (chest, back)",
8/25/2022 16:49,,Pull Up,0,10,,,,,Back,Rest day (back + core),
8/25/2022 16:49,,Pull Up,0,8,,,,,Back,Rest day (back + core),
8/25/2022 16:49,,Pull Up,0,6,,,,,Back,Rest day (back + core),
8/25/2022 16:49,,Abs roller,0,10,,,,,Abs,Rest day (back + core),
8/25/2022 16:49,,Abs roller,0,10,,,,,Abs,Rest day (back + core),
8/25/2022 16:49,,Abs roller,0,10,,,,,Abs,Rest day (back + core),
8/25/2022 16:49,,Grip strenghten exercise,70,15,,,,,Biceps,Rest day (back + core),
8/25/2022 16:49,,Grip strenghten exercise,70,15,,,,,Biceps,Rest day (back + core),
8/25/2022 16:49,,Grip strenghten exercise,70,15,,,,,Biceps,Rest day (back + core),
8/25/2022 16:49,,Hyperextensions,0,10,,,,,Back,Rest day (back + core),
8/25/2022 16:49,,Hyperextensions,,,,,,,Back,Rest day (back + core),
8/25/2022 16:49,,Hyperextensions,,,,,,,Back,Rest day (back + core),
8/24/2022 17:41,8/24/2022 19:15,Leg Extensions,110,10,,,,,Legs,Legs,
8/24/2022 17:41,8/24/2022 19:15,Leg Extensions,110,9,,,,,Legs,Legs,
8/24/2022 17:41,8/24/2022 19:15,Leg Extensions,110,8,,,,,Legs,Legs,
8/24/2022 17:41,8/24/2022 19:15,Squat,135,8,,,,,Legs,Legs,
8/24/2022 17:41,8/24/2022 19:15,Squat,165,8,,,,,Legs,Legs,
8/24/2022 17:41,8/24/2022 19:15,Squat,165,6,,,,,Legs,Legs,
8/24/2022 17:41,8/24/2022 19:15,Squat,,,,,,,Legs,Legs,
8/24/2022 17:41,8/24/2022 19:15,Leg Curls,90,8,,,,,Legs,Legs,
8/24/2022 17:41,8/24/2022 19:15,Leg Curls,90,8,,,,,Legs,Legs,
8/24/2022 17:41,8/24/2022 19:15,Leg Curls,90,8,,,,,Legs,Legs,
8/24/2022 17:41,8/24/2022 19:15,Dumbbell RDL,90,8,,,,,Legs,Legs,
8/24/2022 17:41,8/24/2022 19:15,Dumbbell RDL,90,8,,,,,Legs,Legs,
8/24/2022 17:41,8/24/2022 19:15,Calf Raises,150,10,,,,,Legs,Legs,
8/24/2022 17:41,8/24/2022 19:15,Calf Raises,150,8,,,,,Legs,Legs,
8/24/2022 17:41,8/24/2022 19:15,Calf Raises,150,8,,,,,Legs,Legs,
8/24/2022 17:41,8/24/2022 19:15,Lower back hyper extend,0,8,,,,,Back,Legs,
8/24/2022 17:41,8/24/2022 19:15,Lower back hyper extend,0,9,,,,,Back,Legs,
8/23/2022 16:05,8/23/2022 17:26,Hammer strenght medium row,70,8,,,,,Back,Pull,
8/23/2022 16:05,8/23/2022 17:26,Hammer strenght medium row,70,10,,,,,Back,Pull,
8/23/2022 16:05,8/23/2022 17:26,Hammer strenght medium row,,,,,,,Back,Pull,
8/23/2022 16:05,8/23/2022 17:26,Hammer strenght high row,60,8,,,,,Back,Pull,
8/23/2022 16:05,8/23/2022 17:26,Hammer strenght high row,60,9,,,,,Back,Pull,
8/23/2022 16:05,8/23/2022 17:26,Hammer strenght high row,65,8,,,,,Back,Pull,
8/23/2022 16:05,8/23/2022 17:26,Lat pulldown,110,10,,,,,Back,Pull,
8/23/2022 16:05,8/23/2022 17:26,Lat pulldown,110,9,,,,,Back,Pull,
8/23/2022 16:05,8/23/2022 17:26,Lat pulldown,110,9,,,,,Back,Pull,
8/23/2022 16:05,8/23/2022 17:26,Lat pulldown,,,,,,,Back,Pull,
8/23/2022 16:05,8/23/2022 17:26,Lat pushdown,80,8,,,,,Back,Pull,
8/23/2022 16:05,8/23/2022 17:26,Lat pushdown,80,9,,,,,Back,Pull,
8/23/2022 16:05,8/23/2022 17:26,T-Bar row,55,9,,,,,Back,Pull,
8/23/2022 16:05,8/23/2022 17:26,T-Bar row,55,10,,,,,Back,Pull,
8/23/2022 16:05,8/23/2022 17:26,T-Bar row,55,8,,,,,Back,Pull,
8/23/2022 16:05,8/23/2022 17:26,Hammer Curl,50,9,,,,,Biceps,Pull,
8/23/2022 16:05,8/23/2022 17:26,Hammer Curl,40,13,Drop set,,,,Biceps,Pull,
8/23/2022 16:05,8/23/2022 17:26,Hammer Curl,,,,,,,Biceps,Pull,
8/23/2022 16:05,8/23/2022 17:26,Preacher curl,80,9,,,,,Biceps,Pull,
8/23/2022 16:05,8/23/2022 17:26,Preacher curl,80,8,,,,,Biceps,Pull,
8/23/2022 16:05,8/23/2022 17:26,Preacher curl,65,12,,,,,Biceps,Pull,
8/22/2022 18:05,8/22/2022 19:31,Bench Press,135,9,,,,,Chest,Push,
8/22/2022 18:05,8/22/2022 19:31,Bench Press,155,5,,,,,Chest,Push,
8/22/2022 18:05,8/22/2022 19:31,Bench Press,155,4,,,,,Chest,Push,
8/22/2022 18:05,8/22/2022 19:31,Incline Dumbbell Press,90,8,,,,,Chest,Push,
8/22/2022 18:05,8/22/2022 19:31,Incline Dumbbell Press,90,7,,,,,Chest,Push,
8/22/2022 18:05,8/22/2022 19:31,Incline Dumbbell Press,90,8,,,,,Chest,Push,
8/22/2022 18:05,8/22/2022 19:31,Shoulder Dumbbell Press,80,8,,,,,Shoulders,Push,
8/22/2022 18:05,8/22/2022 19:31,Shoulder Dumbbell Press,80,8,,,,,Shoulders,Push,
8/22/2022 18:05,8/22/2022 19:31,Shoulder Dumbbell Press,80,5,,,,,Shoulders,Push,
8/22/2022 18:05,8/22/2022 19:31,Heavy lateral raise + 10 shrug,30,12,,,,,Shoulders,Push,
8/22/2022 18:05,8/22/2022 19:31,Heavy lateral raise + 10 shrug,30,12,,,,,Shoulders,Push,
8/22/2022 18:05,8/22/2022 19:31,Heavy lateral raise + 10 shrug,30,12,,,,,Shoulders,Push,
8/22/2022 18:05,8/22/2022 19:31,Cable delt ,30,10,,,,,Shoulders,Push,
8/22/2022 18:05,8/22/2022 19:31,Cable delt ,30,10,,,,,Shoulders,Push,
8/22/2022 18:05,8/22/2022 19:31,Cable delt ,30,10,,,,,Shoulders,Push,
8/22/2022 18:05,8/22/2022 19:31,Pushdowns,70,8,,,,,Triceps,Push,
8/22/2022 18:05,8/22/2022 19:31,Pushdowns,70,6,3 more on 50,,,,Triceps,Push,
8/22/2022 18:05,8/22/2022 19:31,Over-head tricep cable,60,8,,,,,Triceps,Push,
8/22/2022 18:05,8/22/2022 19:31,Over-head tricep cable,60,8,Drop set to failure,,,,Triceps,Push,
8/21/2022 13:41,8/20/2022 14:41,Pull Up,0,10,,,,,Back,Rest day (back + core),
8/21/2022 13:41,8/20/2022 14:41,Pull Up,0,9,,,,,Back,Rest day (back + core),
8/21/2022 13:41,8/20/2022 14:41,Pull Up,0,5,,,,,Back,Rest day (back + core),
8/21/2022 13:41,8/20/2022 14:41,Abs roller,0,10,,,,,Abs,Rest day (back + core),
8/21/2022 13:41,8/20/2022 14:41,Abs roller,0,10,,,,,Abs,Rest day (back + core),
8/21/2022 13:41,8/20/2022 14:41,Abs roller,0,10,,,,,Abs,Rest day (back + core),
8/21/2022 13:41,8/20/2022 14:41,Grip strenghten exercise,55,15,,,,,Biceps,Rest day (back + core),
8/21/2022 13:41,8/20/2022 14:41,Grip strenghten exercise,70,14,,,,,Biceps,Rest day (back + core),
8/21/2022 13:41,8/20/2022 14:41,Grip strenghten exercise,,,,,,,Biceps,Rest day (back + core),
8/20/2022 13:36,8/20/2022 14:56,Shoulder Dumbbell Press,80,9,,,,,Shoulders,Arms and shoulders,
8/20/2022 13:36,8/20/2022 14:56,Shoulder Dumbbell Press,80,8,,,,,Shoulders,Arms and shoulders,
8/20/2022 13:36,8/20/2022 14:56,Shoulder Dumbbell Press,80,8,,,,,Shoulders,Arms and shoulders,
8/20/2022 13:36,8/20/2022 14:56,Preacher curl,80,9,,,,,Biceps,Arms and shoulders,
8/20/2022 13:36,8/20/2022 14:56,Preacher curl,80,8,,,,,Biceps,Arms and shoulders,
8/20/2022 13:36,8/20/2022 14:56,Preacher curl,65,11,,,,,Biceps,Arms and shoulders,
8/20/2022 13:36,8/20/2022 14:56,Single arm pushdown,30,10,,,,,Triceps,Arms and shoulders,
8/20/2022 13:36,8/20/2022 14:56,Single arm pushdown,30,10,,,,,Triceps,Arms and shoulders,
8/20/2022 13:36,8/20/2022 14:56,Single arm pushdown,30,9,,,,,Triceps,Arms and shoulders,
8/20/2022 13:36,8/20/2022 14:56,Incline dumbbell curl,40,9,,,,,Biceps,Arms and shoulders,
8/20/2022 13:36,8/20/2022 14:56,Incline dumbbell curl,40,8,,,,,Biceps,Arms and shoulders,
8/20/2022 13:36,8/20/2022 14:56,Lateral cable raise,20,10,,,,,Shoulders,Arms and shoulders,
8/20/2022 13:36,8/20/2022 14:56,Lateral cable raise,20,10,,,,,Shoulders,Arms and shoulders,
8/20/2022 13:36,8/20/2022 14:56,Lateral cable raise,20,10,,,,,Shoulders,Arms and shoulders,
8/20/2022 13:36,8/20/2022 14:56,Over-head tricep cable,60,10,,,,,Triceps,Arms and shoulders,
8/20/2022 13:36,8/20/2022 14:56,Over-head tricep cable,60,10,Drop set to failure,,,,Triceps,Arms and shoulders,
8/20/2022 13:36,8/20/2022 14:56,Hammer Curl,40,13,,,,,Biceps,Arms and shoulders,
8/20/2022 13:36,8/20/2022 14:56,Hammer Curl,50,8,,,,,Biceps,Arms and shoulders,
8/19/2022 17:09,8/19/2022 18:32,Hammer strenght high row,60,8,,,,,Back,"Upper body (chest, back)",
8/19/2022 17:09,8/19/2022 18:32,Hammer strenght high row,65,8,,,,,Back,"Upper body (chest, back)",
8/19/2022 17:09,8/19/2022 18:32,Hammer strenght high row,65,8,,,,,Back,"Upper body (chest, back)",
8/19/2022 17:09,8/19/2022 18:32,Incline Dumbbell Press,90,8,,,,,Chest,"Upper body (chest, back)",
8/19/2022 17:09,8/19/2022 18:32,Incline Dumbbell Press,90,8,,,,,Chest,"Upper body (chest, back)",
8/19/2022 17:09,8/19/2022 18:32,Incline Dumbbell Press,90,8,,,,,Chest,"Upper body (chest, back)",
8/19/2022 17:09,8/19/2022 18:32,Lat pulldown,110,9,,,,,Back,"Upper body (chest, back)",
8/19/2022 17:09,8/19/2022 18:32,Lat pulldown,110,9,,,,,Back,"Upper body (chest, back)",
8/19/2022 17:09,8/19/2022 18:32,Lat pulldown,110,9,,,,,Back,"Upper body (chest, back)",
8/19/2022 17:09,8/19/2022 18:32,High to low cable chest fly,80,8,,,,,Chest,"Upper body (chest, back)",
8/19/2022 17:09,8/19/2022 18:32,High to low cable chest fly,80,10,,,,,Chest,"Upper body (chest, back)",
8/19/2022 17:09,8/19/2022 18:32,Low to high cable chest fly,80,8,,,,,Chest,"Upper body (chest, back)",
8/19/2022 17:09,8/19/2022 18:32,Low to high cable chest fly,80,6,3 more on 60,,,,Chest,"Upper body (chest, back)",
8/19/2022 17:09,8/19/2022 18:32,T-Bar row,55,9,,,,,Back,"Upper body (chest, back)",
8/19/2022 17:09,8/19/2022 18:32,T-Bar row,55,8,,,,,Back,"Upper body (chest, back)",
8/19/2022 17:09,8/19/2022 18:32,T-Bar row,55,8,,,,,Back,"Upper body (chest, back)",
8/19/2022 17:09,8/19/2022 18:32,Hammer strenght medium row,70,8,,,,,Back,"Upper body (chest, back)",
8/19/2022 17:09,8/19/2022 18:32,Hammer strenght medium row,70,10,,,,,Back,"Upper body (chest, back)",
8/17/2022 17:46,8/17/2022 18:32,Leg Extensions,110,9,,,,,Legs,Legs,
8/17/2022 17:46,8/17/2022 18:32,Leg Extensions,110,10,,,,,Legs,Legs,
8/17/2022 17:46,8/17/2022 18:32,Leg Extensions,110,8,,,,,Legs,Legs,
8/17/2022 17:46,8/17/2022 18:32,Squat,135,10,,,,,Legs,Legs,
8/17/2022 17:46,8/17/2022 18:32,Squat,155,8,,,,,Legs,Legs,
8/17/2022 17:46,8/17/2022 18:32,Squat,155,8,,,,,Legs,Legs,
8/17/2022 17:46,8/17/2022 18:32,Leg Curls,90,10,,,,,Legs,Legs,
8/17/2022 17:46,8/17/2022 18:32,Leg Curls,90,10,,,,,Legs,Legs,
8/17/2022 17:46,8/17/2022 18:32,Leg Curls,90,8,,,,,Legs,Legs,
8/17/2022 17:46,8/17/2022 18:32,Dumbbell RDL,90,8,,,,,Legs,Legs,
8/17/2022 17:46,8/17/2022 18:32,Dumbbell RDL,90,8,,,,,Legs,Legs,
8/17/2022 17:46,8/17/2022 18:32,Calf Raises,135,10,,,,,Legs,Legs,
8/17/2022 17:46,8/17/2022 18:32,Calf Raises,135,10,,,,,Legs,Legs,
8/17/2022 17:46,8/17/2022 18:32,Calf Raises,,,,,,,Legs,Legs,
8/14/2022 13:50,8/14/2022 14:26,Pull Up,0,9,,,,,Back,Rest day (back + core),
8/14/2022 13:50,8/14/2022 14:26,Pull Up,0,9,,,,,Back,Rest day (back + core),
8/14/2022 13:50,8/14/2022 14:26,Pull Up,0,5,,,,,Back,Rest day (back + core),
8/14/2022 13:50,8/14/2022 14:26,Leg Raises,0,8,,,,,Abs,Rest day (back + core),
8/14/2022 13:50,8/14/2022 14:26,Leg Raises,0,8,,,,,Abs,Rest day (back + core),
8/14/2022 13:50,8/14/2022 14:26,Leg Raises,,,,,,,Abs,Rest day (back + core),
8/14/2022 13:50,8/14/2022 14:26,Abs roller,0,10,,,,,Abs,Rest day (back + core),
8/14/2022 13:50,8/14/2022 14:26,Abs roller,0,10,,,,,Abs,Rest day (back + core),
8/14/2022 13:50,8/14/2022 14:26,Abs roller,0,10,,,,,Abs,Rest day (back + core),
8/13/2022 13:43,8/13/2022 15:07,Shoulder Dumbbell Press,80,9,,,,,Shoulders,Arms and shoulders,
8/13/2022 13:43,8/13/2022 15:07,Shoulder Dumbbell Press,80,8,,,,,Shoulders,Arms and shoulders,
8/13/2022 13:43,8/13/2022 15:07,Shoulder Dumbbell Press,80,8,,,,,Shoulders,Arms and shoulders,
8/13/2022 13:43,8/13/2022 15:07,Preacher curl,70,10,,,,,Biceps,Arms and shoulders,
8/13/2022 13:43,8/13/2022 15:07,Preacher curl,80,8,,,,,Biceps,Arms and shoulders,
8/13/2022 13:43,8/13/2022 15:07,Preacher curl,80,7,,,,,Biceps,Arms and shoulders,
8/13/2022 13:43,8/13/2022 15:07,Single arm pushdown,30,10,,,,,Triceps,Arms and shoulders,
8/13/2022 13:43,8/13/2022 15:07,Single arm pushdown,30,10,Drop set,,,,Triceps,Arms and shoulders,
8/13/2022 13:43,8/13/2022 15:07,Single arm pushdown,,,,,,,Triceps,Arms and shoulders,
8/13/2022 13:43,8/13/2022 15:07,Incline dumbbell curl,40,10,,,,,Biceps,Arms and shoulders,
8/13/2022 13:43,8/13/2022 15:07,Incline dumbbell curl,40,8,,,,,Biceps,Arms and shoulders,
8/13/2022 13:43,8/13/2022 15:07,Lateral cable raise,20,12,,,,,Shoulders,Arms and shoulders,
8/13/2022 13:43,8/13/2022 15:07,Lateral cable raise,20,12,,,,,Shoulders,Arms and shoulders,
8/13/2022 13:43,8/13/2022 15:07,Lateral cable raise,20,12,,,,,Shoulders,Arms and shoulders,
8/13/2022 13:43,8/13/2022 15:07,Over-head tricep cable,60,8,,,,,Triceps,Arms and shoulders,
8/13/2022 13:43,8/13/2022 15:07,Over-head tricep cable,60,8,Drop set to failure,,,,Triceps,Arms and shoulders,
8/13/2022 13:43,8/13/2022 15:07,Over-head tricep cable,,,,,,,Triceps,Arms and shoulders,
